"country","country_code","year_week","age_group","new_cases","population","rate_14_day_per_100k","source"
"Portugal","PT","2021-19","15-24yr",457,1095766,80.8566792545124,"TESSy COVID-19"
"Portugal","PT","2021-20","15-24yr",634,1095766,99.5650531226558,"TESSy COVID-19"
"Portugal","PT","2021-21","15-24yr",663,1095766,118.364687351132,"TESSy COVID-19"
"Portugal","PT","2021-22","15-24yr",676,1095766,122.197622485093,"TESSy COVID-19"
"Portugal","PT","2021-23","15-24yr",977,1095766,150.853375629468,"TESSy COVID-19"
"Portugal","PT","2021-24","15-24yr",1590,1095766,234.265344973288,"TESSy COVID-19"
"Portugal","PT","2021-25","15-24yr",1982,1095766,325.982007107357,"TESSy COVID-19"
"Portugal","PT","2021-26","15-24yr",3353,1095766,486.87402237339,"TESSy COVID-19"
"Portugal","PT","2021-27","15-24yr",4346,1095766,702.6135141992,"TESSy COVID-19"
"Portugal","PT","2021-28","15-24yr",5052,1095766,857.664866403959,"TESSy COVID-19"
"Portugal","PT","2021-29","15-24yr",4988,1095766,916.254017737364,"TESSy COVID-19"
"Portugal","PT","2021-30","15-24yr",4198,1095766,838.317670013488,"TESSy COVID-19"
"Portugal","PT","2021-31","15-24yr",4524,1095766,795.972862819252,"TESSy COVID-19"
"Portugal","PT","2021-32","15-24yr",5120,1095766,880.114915045731,"TESSy COVID-19"
"Portugal","PT","2021-33","15-24yr",5166,1095766,938.704066379136,"TESSy COVID-19"
"Portugal","PT","2021-34","15-24yr",4496,1095766,881.757601531714,"TESSy COVID-19"
"Portugal","PT","2021-35","15-24yr",2779,1095766,663.919121418259,"TESSy COVID-19"
"Portugal","PT","2021-36","15-24yr",1533,1095766,393.514673753338,"TESSy COVID-19"
"Portugal","PT","2021-37","15-24yr",789,1095766,211.906556691848,"TESSy COVID-19"
"Portugal","PT","2021-38","15-24yr",665,1095766,132.692563923319,"TESSy COVID-19"
"Portugal","PT","2021-39","15-24yr",478,1095766,104.310591859941,"TESSy COVID-19"
"Portugal","PT","2021-40","15-24yr",452,1095766,84.8721351091383,"TESSy COVID-19"
"Portugal","PT","2021-41","15-24yr",725,1095766,107.413444111243,"TESSy COVID-19"
"Portugal","PT","2021-42","15-24yr",719,1095766,131.779960319995,"TESSy COVID-19"
"Portugal","PT","2021-43","15-24yr",771,1095766,135.977936895286,"TESSy COVID-19"
"Portugal","PT","2021-44","15-24yr",994,1095766,161.074535986698,"TESSy COVID-19"
"Portugal","PT","2021-45","15-24yr",1248,1095766,204.605727865256,"TESSy COVID-19"
"Portugal","PT","2021-46","15-24yr",1673,1095766,266.57151253096,"TESSy COVID-19"
"Portugal","PT","2020-01","25-49yr",NA,3360653,NA,"TESSy COVID-19"
"Portugal","PT","2020-02","25-49yr",NA,3360653,NA,"TESSy COVID-19"
"Portugal","PT","2020-03","25-49yr",NA,3360653,NA,"TESSy COVID-19"
"Portugal","PT","2020-04","25-49yr",NA,3360653,NA,"TESSy COVID-19"
"Portugal","PT","2020-05","25-49yr",NA,3360653,NA,"TESSy COVID-19"
"Portugal","PT","2020-06","25-49yr",NA,3360653,NA,"TESSy COVID-19"
"Portugal","PT","2020-07","25-49yr",NA,3360653,NA,"TESSy COVID-19"
"Portugal","PT","2020-08","25-49yr",0,3360653,NA,"TESSy COVID-19"
"Portugal","PT","2020-09","25-49yr",1,3360653,0.0297561218013285,"TESSy COVID-19"
"Portugal","PT","2020-10","25-49yr",15,3360653,0.476097948821256,"TESSy COVID-19"
"Portugal","PT","2020-11","25-49yr",161,3360653,5.23707743703381,"TESSy COVID-19"
"Portugal","PT","2020-12","25-49yr",762,3360653,27.4649004226262,"TESSy COVID-19"
"Portugal","PT","2020-13","25-49yr",1805,3360653,76.3839646640102,"TESSy COVID-19"
"Portugal","PT","2020-14","25-49yr",2207,3360653,119.38156066693,"TESSy COVID-19"
"Portugal","PT","2020-15","25-49yr",1766,3360653,118.221071916678,"TESSy COVID-19"
"Portugal","PT","2020-16","25-49yr",1620,3360653,100.754228419298,"TESSy COVID-19"
"Portugal","PT","2020-17","25-49yr",1104,3360653,81.0556757868188,"TESSy COVID-19"
"Portugal","PT","2020-18","25-49yr",820,3360653,57.250778345756,"TESSy COVID-19"
"Portugal","PT","2020-19","25-49yr",853,3360653,49.7819917736226,"TESSy COVID-19"
"Portugal","PT","2020-20","25-49yr",759,3360653,47.9668683437415,"TESSy COVID-19"
"Portugal","PT","2020-21","25-49yr",856,3360653,48.0561367091455,"TESSy COVID-19"
"Portugal","PT","2020-22","25-49yr",949,3360653,53.7097998513979,"TESSy COVID-19"
"Portugal","PT","2020-23","25-49yr",1107,3360653,61.1785864235314,"TESSy COVID-19"
"Portugal","PT","2020-24","25-49yr",1001,3360653,62.7259047572005,"TESSy COVID-19"
"Portugal","PT","2020-25","25-49yr",1090,3360653,62.2200506865779,"TESSy COVID-19"
"Portugal","PT","2020-26","25-49yr",1204,3360653,68.2605434122476,"TESSy COVID-19"
"Portugal","PT","2020-27","25-49yr",1090,3360653,68.2605434122476,"TESSy COVID-19"
"Portugal","PT","2020-28","25-49yr",1111,3360653,65.493224084724,"TESSy COVID-19"
"Portugal","PT","2020-29","25-49yr",873,3360653,59.0361456538357,"TESSy COVID-19"
"Portugal","PT","2020-30","25-49yr",702,3360653,46.8658918370924,"TESSy COVID-19"
"Portugal","PT","2020-31","25-49yr",569,3360653,37.8200308094885,"TESSy COVID-19"
"Portugal","PT","2020-32","25-49yr",541,3360653,33.0292951994746,"TESSy COVID-19"
"Portugal","PT","2020-33","25-49yr",646,3360653,35.3205165781769,"TESSy COVID-19"
"Portugal","PT","2020-34","25-49yr",668,3360653,39.0995440469456,"TESSy COVID-19"
"Portugal","PT","2020-35","25-49yr",1003,3360653,49.7224795300199,"TESSy COVID-19"
"Portugal","PT","2020-36","25-49yr",1075,3360653,61.8332211031606,"TESSy COVID-19"
"Portugal","PT","2020-37","25-49yr",1725,3360653,83.3171410437198,"TESSy COVID-19"
"Portugal","PT","2020-38","25-49yr",2049,3360653,112.299603678214,"TESSy COVID-19"
"Portugal","PT","2020-39","25-49yr",2020,3360653,121.077659609606,"TESSy COVID-19"
"Portugal","PT","2020-40","25-49yr",2301,3360653,128.57620230354,"TESSy COVID-19"
"Portugal","PT","2020-41","25-49yr",3438,3360653,170.770383017824,"TESSy COVID-19"
"Portugal","PT","2020-42","25-49yr",6015,3360653,281.284619387958,"TESSy COVID-19"
"Portugal","PT","2020-43","25-49yr",8210,3360653,423.280832623898,"TESSy COVID-19"
"Portugal","PT","2020-44","25-49yr",10652,3360653,561.259969416658,"TESSy COVID-19"
"Portugal","PT","2020-45","25-49yr",14842,3360653,758.602569203069,"TESSy COVID-19"
"Portugal","PT","2020-46","25-49yr",14861,3360653,883.84608586486,"TESSy COVID-19"
"Portugal","PT","2020-47","25-49yr",15028,3360653,889.380724519907,"TESSy COVID-19"
"Portugal","PT","2020-48","25-49yr",12506,3360653,819.305057677779,"TESSy COVID-19"
"Portugal","PT","2020-49","25-49yr",9891,3360653,666.447859984354,"TESSy COVID-19"
"Portugal","PT","2020-50","25-49yr",9423,3360653,574.709736470859,"TESSy COVID-19"
"Portugal","PT","2020-51","25-49yr",9155,3360653,552.809230825081,"TESSy COVID-19"
"Portugal","PT","2020-52","25-49yr",7719,3360653,502.104799275617,"TESSy COVID-19"
"Portugal","PT","2020-53","25-49yr",13567,3360653,633.388808663078,"TESSy COVID-19"
"Portugal","PT","2021-01","25-49yr",22073,3360653,1060.50818099935,"TESSy COVID-19"
"Portugal","PT","2021-02","25-49yr",25075,3360653,1402.94163068904,"TESSy COVID-19"
"Portugal","PT","2021-03","25-49yr",32588,3360653,1715.82725143001,"TESSy COVID-19"
"Portugal","PT","2021-04","25-49yr",30378,3360653,1873.62396534245,"TESSy COVID-19"
"Portugal","PT","2021-05","25-49yr",14704,3360653,1341.46548304749,"TESSy COVID-19"
"Portugal","PT","2021-06","25-49yr",6726,3360653,637.67369020247,"TESSy COVID-19"
"Portugal","PT","2021-07","25-49yr",3834,3360653,314.224646222029,"TESSy COVID-19"
"Portugal","PT","2021-08","25-49yr",2481,3360653,187.909909175389,"TESSy COVID-19"
"Portugal","PT","2021-09","25-49yr",2084,3360653,135.836696023065,"TESSy COVID-19"
"Portugal","PT","2021-10","25-49yr",1520,3360653,107.241062971988,"TESSy COVID-19"
"Portugal","PT","2021-11","25-49yr",1254,3360653,82.5434818768852,"TESSy COVID-19"
"Portugal","PT","2021-12","25-49yr",1136,3360653,71.1171311051751,"TESSy COVID-19"
"Portugal","PT","2021-13","25-49yr",1264,3360653,71.4146923231884,"TESSy COVID-19"
"Portugal","PT","2021-14","25-49yr",1582,3360653,84.6859226465809,"TESSy COVID-19"
"Portugal","PT","2021-15","25-49yr",1483,3360653,91.2025133210718,"TESSy COVID-19"
"Portugal","PT","2021-16","25-49yr",1289,3360653,82.4839696332826,"TESSy COVID-19"
"Portugal","PT","2021-17","25-49yr",1154,3360653,72.6942055606455,"TESSy COVID-19"
"Portugal","PT","2021-18","25-49yr",966,3360653,63.0829782188164,"TESSy COVID-19"
"Portugal","PT","2021-19","25-49yr",1120,3360653,62.0712700775712,"TESSy COVID-19"
"Portugal","PT","2021-20","25-49yr",1364,3360653,73.9142065545,"TESSy COVID-19"
"Portugal","PT","2021-21","25-49yr",1614,3360653,88.6137307243563,"TESSy COVID-19"
"Portugal","PT","2021-22","25-49yr",1771,3360653,100.724472297497,"TESSy COVID-19"
"Portugal","PT","2021-23","25-49yr",2274,3360653,120.363512686374,"TESSy COVID-19"
"Portugal","PT","2021-24","25-49yr",3407,3360653,169.044527953347,"TESSy COVID-19"
"Portugal","PT","2021-25","25-49yr",4377,3360653,231.621652101541,"TESSy COVID-19"
"Portugal","PT","2021-26","25-49yr",6945,3360653,336.898811034641,"TESSy COVID-19"
"Portugal","PT","2021-27","25-49yr",8727,3360653,466.33794087042,"TESSy COVID-19"
"Portugal","PT","2021-28","25-49yr",10367,3360653,568.163389674566,"TESSy COVID-19"
"Portugal","PT","2021-29","25-49yr",9644,3360653,595.449753366385,"TESSy COVID-19"
"Portugal","PT","2021-30","25-49yr",7127,3360653,499.03991873008,"TESSy COVID-19"
"Portugal","PT","2021-31","25-49yr",5755,3360653,383.318361044714,"TESSy COVID-19"
"Portugal","PT","2021-32","25-49yr",5848,3360653,345.260281260815,"TESSy COVID-19"
"Portugal","PT","2021-33","25-49yr",5604,3360653,340.767106868814,"TESSy COVID-19"
"Portugal","PT","2021-34","25-49yr",5448,3360653,328.864658148283,"TESSy COVID-19"
"Portugal","PT","2021-35","25-49yr",4291,3360653,289.794870223138,"TESSy COVID-19"
"Portugal","PT","2021-36","25-49yr",3073,3360653,219.124080944983,"TESSy COVID-19"
"Portugal","PT","2021-37","25-49yr",2229,3360653,157.766957790644,"TESSy COVID-19"
"Portugal","PT","2021-38","25-49yr",1673,3360653,116.108387268784,"TESSy COVID-19"
"Portugal","PT","2021-39","25-49yr",1375,3360653,90.6966592504493,"TESSy COVID-19"
"Portugal","PT","2021-40","25-49yr",1497,3360653,85.4595818134154,"TESSy COVID-19"
"Portugal","PT","2021-41","25-49yr",1536,3360653,90.2503174234293,"TESSy COVID-19"
"Portugal","PT","2021-42","25-49yr",1922,3360653,102.896669188994,"TESSy COVID-19"
"Portugal","PT","2021-43","25-49yr",2038,3360653,117.834242333261,"TESSy COVID-19"
"Portugal","PT","2021-44","25-49yr",2474,3360653,134.259621567594,"TESSy COVID-19"
"Portugal","PT","2021-45","25-49yr",3708,3360653,183.952344975813,"TESSy COVID-19"
"Portugal","PT","2021-46","25-49yr",5502,3360653,274.053881790235,"TESSy COVID-19"
"Portugal","PT","2020-01","50-64yr",NA,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-02","50-64yr",NA,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-03","50-64yr",NA,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-04","50-64yr",NA,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-05","50-64yr",NA,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-06","50-64yr",NA,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-07","50-64yr",NA,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-08","50-64yr",0,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-09","50-64yr",NA,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-10","50-64yr",5,2162081,NA,"TESSy COVID-19"
"Portugal","PT","2020-11","50-64yr",78,2162081,3.83889410248737,"TESSy COVID-19"
"Portugal","PT","2020-12","50-64yr",444,2162081,24.1434062831134,"TESSy COVID-19"
"Portugal","PT","2020-13","50-64yr",1220,2162081,76.9628889944456,"TESSy COVID-19"
"Portugal","PT","2020-14","50-64yr",1384,2162081,120.43952099852,"TESSy COVID-19"
"Portugal","PT","2020-15","50-64yr",1127,2162081,116.138109534287,"TESSy COVID-19"
"Portugal","PT","2020-16","50-64yr",933,2162081,95.2785765195661,"TESSy COVID-19"
"Portugal","PT","2020-17","50-64yr",630,2162081,72.2914636408164,"TESSy COVID-19"
"Portugal","PT","2020-18","50-64yr",473,2162081,51.015665000525,"TESSy COVID-19"
"Portugal","PT","2020-19","50-64yr",397,2162081,40.2390104718556,"TESSy COVID-19"
"Portugal","PT","2020-20","50-64yr",351,2162081,34.5962986585609,"TESSy COVID-19"
"Portugal","PT","2020-21","50-64yr",296,2162081,29.9248733049317,"TESSy COVID-19"
"Portugal","PT","2020-22","50-64yr",358,2162081,30.2486354581535,"TESSy COVID-19"
"Portugal","PT","2020-23","50-64yr",418,2162081,35.8913472714482,"TESSy COVID-19"
"Portugal","PT","2020-24","50-64yr",358,2162081,35.8913472714482,"TESSy COVID-19"
"Portugal","PT","2020-25","50-64yr",414,2162081,35.70634032675,"TESSy COVID-19"
"Portugal","PT","2020-26","50-64yr",425,2162081,38.8052066504446,"TESSy COVID-19"
"Portugal","PT","2020-27","50-64yr",432,2162081,39.6377379015865,"TESSy COVID-19"
"Portugal","PT","2020-28","50-64yr",450,2162081,40.7940313059502,"TESSy COVID-19"
"Portugal","PT","2020-29","50-64yr",344,2162081,36.72387852259,"TESSy COVID-19"
"Portugal","PT","2020-30","50-64yr",265,2162081,28.1673073302989,"TESSy COVID-19"
"Portugal","PT","2020-31","50-64yr",231,2162081,22.9408611425751,"TESSy COVID-19"
"Portugal","PT","2020-32","50-64yr",229,2162081,21.2757986402915,"TESSy COVID-19"
"Portugal","PT","2020-33","50-64yr",236,2162081,21.5070573211642,"TESSy COVID-19"
"Portugal","PT","2020-34","50-64yr",270,2162081,23.4033785043206,"TESSy COVID-19"
"Portugal","PT","2020-35","50-64yr",425,2162081,32.1449566413099,"TESSy COVID-19"
"Portugal","PT","2020-36","50-64yr",502,2162081,42.8753594338048,"TESSy COVID-19"
"Portugal","PT","2020-37","50-64yr",833,2162081,61.7460677930198,"TESSy COVID-19"
"Portugal","PT","2020-38","50-64yr",927,2162081,81.4030556672021,"TESSy COVID-19"
"Portugal","PT","2020-39","50-64yr",965,2162081,87.5082848422423,"TESSy COVID-19"
"Portugal","PT","2020-40","50-64yr",1107,2162081,95.8335973536607,"TESSy COVID-19"
"Portugal","PT","2020-41","50-64yr",1588,2162081,124.648428990403,"TESSy COVID-19"
"Portugal","PT","2020-42","50-64yr",2787,2162081,202.351345763642,"TESSy COVID-19"
"Portugal","PT","2020-43","50-64yr",3890,2162081,308.822842437448,"TESSy COVID-19"
"Portugal","PT","2020-44","50-64yr",5171,2162081,419.086981477567,"TESSy COVID-19"
"Portugal","PT","2020-45","50-64yr",7469,2162081,584.62194524627,"TESSy COVID-19"
"Portugal","PT","2020-46","50-64yr",7608,2162081,697.33742630364,"TESSy COVID-19"
"Portugal","PT","2020-47","50-64yr",8176,2162081,730.037403779044,"TESSy COVID-19"
"Portugal","PT","2020-48","50-64yr",6816,2162081,693.406028728804,"TESSy COVID-19"
"Portugal","PT","2020-49","50-64yr",5148,2162081,553.355771592276,"TESSy COVID-19"
"Portugal","PT","2020-50","50-64yr",5106,2162081,474.265302733801,"TESSy COVID-19"
"Portugal","PT","2020-51","50-64yr",5153,2162081,474.496561414674,"TESSy COVID-19"
"Portugal","PT","2020-52","50-64yr",4245,2162081,434.673816568389,"TESSy COVID-19"
"Portugal","PT","2020-53","50-64yr",7225,2162081,530.50741392205,"TESSy COVID-19"
"Portugal","PT","2021-01","50-64yr",11475,2162081,864.907466464022,"TESSy COVID-19"
"Portugal","PT","2021-02","50-64yr",13630,2162081,1161.14983666199,"TESSy COVID-19"
"Portugal","PT","2021-03","50-64yr",17984,2162081,1462.20238742212,"TESSy COVID-19"
